,title,desc,url,source,date,sentiment,confidence
10,"1 Magnificent Stock on Its Way to Join Apple, Microsoft, Amazon, Alphabet, and Nvidia in the $1 Trillion Club","Apple was the first company ever to achieve a $1 trillion valuation in 2018, and it was recently worth as much as $3 trillion.  One of those missteps was a relentless focus on virtual reality and the metaverse, despite the projects generating little revenue and burning tens of billions of dollars in cash.",https://finance.yahoo.com/m/6b1c1cd5-973a-33d3-b77e-bdab04df7a00/1-magnificent-stock-on-its.html,Motley Fool,2023-10-29,negative,0.7836629748344421
11,Can Apple Stock Double in 5 Years? Here's What It Would Take.,"In the last five years, shares of Apple (NASDAQ: AAPL) have more than tripled.  Key to this outperformance has been strong financial performance, but investors care about what the future holds, not necessarily what past returns looked like.  Between fiscal 2017 and fiscal 2022 (ended Sept. 24, 2022), Apple saw its revenue and diluted earnings per share (EPS) rise at compound annual rates of 11.5% and 21.6%, respectively.",https://finance.yahoo.com/m/032e72cf-1e3e-3324-a6d6-9fb1e757ec0d/can-apple-stock-double-in-5.html,Motley Fool,2023-10-28,positive,0.9476168155670166
12,15 Best Laptops in 2023 For Students or Home Use,"In this article, we will take a look at the 15 best laptops in 2023 for students or home use. If you want to skip our detailed analysis of the laptop industry, you can go directly to the 5 Best Laptops in 2023 For Students or Home Use. The Laptop Industry: At a Glance According […]",https://finance.yahoo.com/news/15-best-laptops-2023-students-101838771.html,Insider Monkey,2023-10-28,neutral,0.9412462711334229
13,Apple Picked the World’s Unlikeliest Voice to Sell the iPhone,The company’s latest marketing campaign needed a song. It came from a throat-singing rock star in Siberia.,https://finance.yahoo.com/m/a11b6bc3-9024-39e2-8426-b516abc07968/apple-picked-the-world%E2%80%99s.html,The Wall Street Journal,2023-10-28,neutral,0.9025903344154358
14,"Netflix, Apple TV+ and Amazon Prime Video Hike Prices By Up to 40%","By turning to advertising revenue, streaming giants look increasingly like cable TVs.",https://finance.yahoo.com/news/netflix-apple-tv-amazon-prime-005349200.html,Observer,2023-10-28,neutral,0.6059059500694275
15,Weekly Roundup,We made several ratings changes -- including an upgrade for Microsoft and Alphabet -- and a couple trades.,https://finance.yahoo.com/m/cc156796-45bd-349c-b721-687fc6b01ed5/weekly-roundup.html,TheStreet.com,2023-10-28,neutral,0.8076887726783752
16,"Google claims it doesn’t have a monopoly over search, but pays $26 billion to Apple and others for default status, bombshell testimony reveals","The staggering figure from 2021 was revealed during the Google antitrust case on Friday, despite the company's objections.",https://finance.yahoo.com/news/google-claims-doesn-t-monopoly-220514758.html,Fortune,2023-10-28,neutral,0.7208641171455383
17,"Apple, Fed Meeting, Caterpillar, Jobs Report: Investing Action Plan","As the market rolls out of October, Apple and Caterpillar, a Fed meeting and October payrolls set the tone for the coming week.",https://finance.yahoo.com/m/d065d500-8fc7-3dbb-acf4-38f1f1e42056/apple-fed-meeting-.html,Investor's Business Daily,2023-10-28,neutral,0.9189043641090393
18,"Fed decision, Apple earnings, jobs data: What to watch","The Federal Reserve's latest interest rate decision will be announced on Wednesday. Federal Reserve Chairman Jerome Powell has signaled that rates will be high for longer until inflation reaches the central bank's target of 2%. Also on the economic front, the October jobs report will be released on Friday. Apple (AAPL) reports fiscal fourth quarter earnings on Thursday after the market close. Investors will be looking for more details on sales of the recently launched iPhone 15 model. Yahoo Finance's Josh Lipton breaks down the details of what to watch next week. For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live.",https://finance.yahoo.com/video/fed-decision-apple-earnings-jobs-214028559.html,Yahoo Finance Video,2023-10-28,neutral,0.923316478729248
19,Column: A big victory for an Orange County entrepreneur in his legal fight against Apple,"For Joe Kiani, the fight with Apple has been about more than patents. It's about standing up to tech giants that shut out smaller competitors.",https://finance.yahoo.com/news/column-big-victory-orange-county-190205693.html,LA Times,2023-10-28,neutral,0.779802680015564
20,"Apple Headlines Earnings Calendar With Chip Titan AMD, Amgen Also Set To Report",Apple stock is below its 200-day line with earnings due. Advanced Micro Devices and Amgen also report next week.,https://finance.yahoo.com/m/07f053cf-9898-3fc1-a17a-2184cd0c4fc3/apple-headlines-earnings.html,Investor's Business Daily,2023-10-28,negative,0.9609615206718445
21,The Government's Case Against Google and How AI May Be Affecting Hiring,Google's exclusive deals with Apple and how lucrative those deals were for Apple.  Motley Fool host Mary Long caught up with Motley Fool analyst Sanmeet Deo for a chat about airport security stock Clear Secure and the race to the front of the line.,https://finance.yahoo.com/m/37324e8e-a92f-3cdc-818e-9fc4d7a43733/the-government-s-case-against.html,Motley Fool,2023-10-28,neutral,0.9072064757347107
22,Apple Stock Is Struggling on iPhone Gloom. Now It Faces Another Device Headache.,Apple  stock is having a rough couple of months with doubts about demand for its new iPhone.  The mood is unlikely to be lightened by news it faces a potential ban on imports of certain models of its Apple Watch.  The U.S. International Trade Commission on Thursday found Apple (ticker: AAPL) had violated patents held by medical-technology company  Masimo  (MASI) over measuring blood-oxygen levels.,https://finance.yahoo.com/m/7390371d-08a8-3755-b8ad-c5f6a20c09b3/apple-stock-is-struggling-on.html,Barrons.com,2023-10-28,negative,0.9555090665817261
23,You may not be able to buy new Apple Watches in the U.S. soon. Here's why,"Sales of Apple's popular Apple Watch could be banned in the United States due to a ruling on Oct. 26 by the International Trade Commission.  The commission found that Apple violated the patent rights of medical technology company Masimo's light-based pulse oximetry technology, which Apple uses for blood oxygen tracking on its Apple Watches.  ""Today's ruling by the USITC sends a powerful message that even the world's largest company is not above the law,"" said Joe Kiani, chair and CEO of Masimo.",https://finance.yahoo.com/m/251c3da0-fd27-3472-b3ee-e8703cb78aad/you-may-not-be-able-to-buy.html,TheStreet.com,2023-10-27,negative,0.5432912707328796
24,"Zedge, Inc. (AMEX:ZDGE) Q4 2023 Earnings Call Transcript","Zedge, Inc. (AMEX:ZDGE) Q4 2023 Earnings Call Transcript October 26, 2023 Operator: Good afternoon and welcome to Zedge’s Earnings Conference Call for Fiscal Fourth Quarter and End of Year 2023 Results. [Operator Instructions] I will now turn the call over to Brian Siegel. Sir, you may begin. Brian Siegel: Thank you, operator. In today’s presentation, […]",https://finance.yahoo.com/news/zedge-inc-amex-zdge-q4-140725392.html,Insider Monkey,2023-10-27,neutral,0.9238282442092896
25,Apple (NASDAQ:AAPL) Seems To Use Debt Quite Sensibly,"Warren Buffett famously said, 'Volatility is far from synonymous with risk.' So it might be obvious that you need to...",https://finance.yahoo.com/news/apple-nasdaq-aapl-seems-debt-140013626.html,Simply Wall St.,2023-10-27,neutral,0.8479391932487488
26,We're Adding to Qualcomm and Universal Display Ahead of Earnings,"* We are adding to our positions in Universal Display and Qualcomm ahead of their earnings next week.  * Double-digit declines in OLED and QCOM shares have sweetened the opportunity we see here.  As the stock market flirts with correction territory, we are buying more of Action Alerts PLUS holdings Universal Display  and Qualcomm  .",https://finance.yahoo.com/m/d65f4069-cddf-383c-9a34-2dc4c7e6d72a/we-re-adding-to-qualcomm-and.html,TheStreet.com,2023-10-27,positive,0.8742708563804626
27,Q4 2023 Zedge Inc Earnings Call,Q4 2023 Zedge Inc Earnings Call,https://finance.yahoo.com/news/q4-2023-zedge-inc-earnings-131116470.html,Thomson Reuters StreetEvents,2023-10-27,neutral,0.9102668762207031
28,Tata to make iPhones in India after buying Wistron business,"Tata Group is set to start assembling Apple iPhones in India after Wistron Corp approved the sale of its Indian manufacturing unit to the salt-to-software conglomerate, a minister said on Friday.  A Tata company will start making iPhones in India for domestic and global markets, Deputy Minister for Information Technology Rajeev Chandrasekhar said on social media platform X.  The Wistron board approved the sale of Wistron InfoComm Manufacturing India Private Limited to Tata Electronics Private Limited for an estimated $125 million, according to a statement from the Taiwan-based supplier shared by the minister.",https://finance.yahoo.com/news/tata-iphones-india-buying-wistron-130317971.html,Reuters,2023-10-27,positive,0.5312312841415405
29,You Don’t Need a New iPhone. You Just Need a New Battery.,Every iPhone has a secret indicator of battery health. So why did our columnist’s iPhone 14 Pro battery deplete so much in a year?,https://finance.yahoo.com/m/cb387281-af2b-3af8-8ba3-134bd7b72ab2/you-don%E2%80%99t-need-a-new-iphone-.html,The Wall Street Journal,2023-10-27,neutral,0.7442885041236877
30,Everything Apple Plans to Launch at Oct. 30 ‘Scary Fast’ Mac Event,"(Bloomberg) -- Apple Inc.’s last product unveiling of the year kicks off on Monday, when the company is set to update a device that’s coming up on its 40th anniversary: the Mac. Most Read from BloombergIsrael Latest: Army Says It Strikes Hezbollah Targets in LebanonCanada Plans College Crackdown Amid Foreign Student TroublesIsrael Warns of ‘Long’ War as Invasion of Gaza Strip BeginsGM Hit With More Strikes While Stellantis Reaches Deal With UAWIsrael Enters ‘New Stage’ of War With Gaza Ground Fi",https://finance.yahoo.com/news/everything-apple-plans-launch-oct-110021615.html,Bloomberg,2023-10-27,neutral,0.6499279141426086
31,"Some Sunshine, and a Sunset, for the Bulls","I see a bounce is imminent, but will it repair the damaged charts? Let's look at the S&P 500, Apple, Google and Nvidia.",https://finance.yahoo.com/m/880f18f6-6ef4-388f-b310-03bce9480668/some-sunshine-and-a-sunset-.html,TheStreet.com,2023-10-27,neutral,0.8593913912773132
32,Tata to Become First India iPhone Maker as Wistron Approves Sale,"(Bloomberg) -- Tata Group is set to seal a deal to become India’s first homegrown iPhone maker, after Wistron Corp. agreed to sell a plant in the southern part of the country to the conglomerate.Most Read from BloombergIsrael Latest: Army Says It Strikes Hezbollah Targets in LebanonCanada Plans College Crackdown Amid Foreign Student TroublesIsrael Warns of ‘Long’ War as Invasion of Gaza Strip BeginsGM Hit With More Strikes While Stellantis Reaches Deal With UAWIsrael Enters ‘New Stage’ of War Wi",https://finance.yahoo.com/news/tata-become-first-india-iphone-105552034.html,Bloomberg,2023-10-27,neutral,0.5473378896713257
33,"Got $1,000? 5 Buffett Stocks to Buy and Hold Forever","Borrowing a handful of stock picks from a proven professional makes sense.  With that as the backdrop, here's a rundown of five names Buffett's Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) is currently holding that would be at home in your portfolio as well.  Apple (NASDAQ: AAPL) is such a frequently suggested pick that it's almost become a cliché.",https://finance.yahoo.com/m/ea88b735-9a2c-3931-87ab-2590189b2067/got-1-000-5-buffett-stocks.html,Motley Fool,2023-10-27,neutral,0.8640018701553345
34,Is Meta Platforms Stock a Buy Now?,"Meta Platforms (NASDAQ: META) posted its third quarter earnings report on Oct. 25.  Meta's growth rates were impressive, yet its stock still slumped after the report.  Meta generated 98% of its revenue from its ads in the first nine months of 2023.",https://finance.yahoo.com/m/7de30571-8b12-3c87-972c-bf1cd69becc7/is-meta-platforms-stock-a-buy.html,Motley Fool,2023-10-27,negative,0.7136229872703552
35,"Got $1,000? Buy These Hot Growth Stocks Before They Take Off","These companies have powerful positions in tech, and you won't want to miss out on their growth potential.",https://finance.yahoo.com/m/7d314178-f4ea-3307-ba60-425e700022f4/got-1-000-buy-these-hot.html,Motley Fool,2023-10-27,neutral,0.8314341902732849
36,My iPhone Battery Went Bad in Just a Year. Here’s Why.,"Every iPhone has a hidden “Maximum Capacity"" setting to figure out the health of your battery. WSJ’s Joanna Stern investigates why her iPhone’s battery degraded so much in one year. Hint: Battery cycle counts. Photo illustration: Annie Zhao/The Wall Street Journal",https://finance.yahoo.com/video/iphone-battery-went-bad-just-093000548.html,WSJ,2023-10-27,neutral,0.7734088897705078
37,74% of Warren Buffett's $335 Billion Portfolio Is Invested in Just 5 Stocks,More than $249 billion of Berkshire Hathaway's $335 billion of invested assets can be traced back to only five brand-name stocks.,https://finance.yahoo.com/m/0ea578be-b6c1-3d07-a3ee-6f5f3f13a96a/74-of-warren-buffett-s-335.html,Motley Fool,2023-10-27,neutral,0.9440849423408508
38,Huawei’s Profit Doubles With Made-in-China Chip Breakthrough,"(Bloomberg) -- Huawei Technologies Co.’s profit more than doubled during the quarter it revealed its biggest achievement in chip technology, adding to signs the Chinese tech leader is steadying a business rocked by US sanctions. Most Read from BloombergIsrael Latest: Army Says It Strikes Hezbollah Targets in LebanonCanada Plans College Crackdown Amid Foreign Student TroublesIsrael Warns of ‘Long’ War as Invasion of Gaza Strip BeginsGM Hit With More Strikes While Stellantis Reaches Deal With UAWI",https://finance.yahoo.com/news/huawei-profit-doubles-made-china-085028187.html,Bloomberg,2023-10-27,neutral,0.3667108118534088
39,Apple Faces Potential Watch Import Ban After Federal Trade Ruling,"The U.S. International Trade Commission found that Apple violated the patent of a rival company, a ruling that could lead to an import ban for certain of its smartwatch.",https://finance.yahoo.com/m/ab64bc7a-cf5e-3393-93d3-a4825380ff3f/apple-faces-potential-watch.html,The Wall Street Journal,2023-10-27,negative,0.9411096572875977
40,UPDATE 2-US trade tribunal issues potential Apple Watch import ban in Masimo patent fight,The U.S. International Trade Commission (ITC) on Thursday issued an order that could bar Apple from importing its Apple Watches after finding the devices violate medical technology company Masimo's patent rights.  The full commission upheld a judge's ruling from January that Apple violated Masimo's rights in light-based technology for reading blood-oxygen levels.  President Joe Biden's administration will have 60 days to decide whether to veto the import ban based on policy concerns before it goes into effect.,https://finance.yahoo.com/news/1-us-trade-tribunal-issues-220143095.html,Reuters,2023-10-27,negative,0.8315224647521973
41,US trade tribunal issues potential Apple Watch import ban in Masimo patent fight,(Reuters) -The U.S. International Trade Commission (ITC) on Thursday issued an order that could bar Apple from importing its Apple Watches after finding the devices violate medical technology company Masimo's patent rights.  The full commission upheld a judge's ruling from January that Apple violated Masimo's rights in light-based technology for reading blood-oxygen levels.  President Joe Biden's administration will have 60 days to decide whether to veto the import ban based on policy concerns before it goes into effect.,https://finance.yahoo.com/news/us-trade-tribunal-issues-potential-211725944.html,Reuters,2023-10-27,negative,0.8521232604980469
42,Dow Jones Dives 252 Points As Magnificent 7 Get Hit; Meta Stock Plunges On Israel-Hamas Warning,The Dow Jones fell as Magnificent 7 names like Apple and Tesla stock dived. Meta plunged on an Israel-Hamas warning. Amazon earnings beat.,https://finance.yahoo.com/m/4d3f489c-e799-301d-b195-ec839b6f78cb/dow-jones-dives-252-points-as.html,Investor's Business Daily,2023-10-27,negative,0.9452494978904724
43,Why Apple Can’t Make iPhones Without This Chinese Company,"Apple has been trying to reduce its dependence on China as geopolitical and economic pressures mount. But the iPhone makers’ ties to Chinese manufacturer Luxshare is making that tough to do. Tokyo bureau chief Peter Landers joins host Zoe Thomas to tell us more about this company, its founder, and how it became so crucial to Apple. Plus, for the latest on the FTX trial, listen to The Journal podcast. Jakub Porzycki/Zuma Press",https://finance.yahoo.com/video/why-apple-t-iphones-without-193300612.html,WSJ,2023-10-27,neutral,0.9297642111778259
44,"'Own It, Don't Trade It' Takes a Body Blow With Apple",There are a number of market pundits that point to Apple Inc. and its secular uptrend and declare that investors need to remain owners of AAPL and not be traders of the stock. Looking back on my 50 years in the securities business I have found that dogmatic opinions are doomed to failure.,https://finance.yahoo.com/m/a010764d-9929-39f9-a999-6cff4a680d97/-own-it-don-t-trade-it-.html,TheStreet.com,2023-10-27,negative,0.5855395197868347
45,Why Is the Stock Market Down Again Today? Big Tech Isn’t  the Market’s Savior Right Now.,"Big Tech stocks were early winners this year, but they're slumping now due to a number of factors.",https://finance.yahoo.com/m/5d54abfd-29a8-3271-a4f9-675da5d1e92a/why-is-the-stock-market-down.html,Barrons.com,2023-10-27,negative,0.9611603617668152
46,Amazon and the Other 6 Big Tech Stocks Are Falling Today. That Happens More Often Than You Think.,"It’s a bad day for tech, so bad that the stocks of  Apple Nvidia Tesla  and the rest of the Magnificent Seven are sliding.  Meta Platforms  (META), down 3.3%, is leading the group lower after offering disappointing spending plans, while  Alphabet  (GOOGL), off 1.9%, continues its post-earnings slide.  Amazon.com  (AMZN) shares have dropped 1% ahead of its own release after Thursday’s close, while  Microsoft  (MSFT), Apple (AAPL), and Nvidia (NVDA), have each dropped more than 2%.",https://finance.yahoo.com/m/9fbcc24f-f732-3073-8dcb-ca672517a380/amazon-and-the-other-6-big.html,Barrons.com,2023-10-27,negative,0.9741687178611755
47,Apple's latest pay feature could send you into debt for holiday shopping ,"The tech giant officially joined the ""buy now, pay later"" trend, which could put users at financial risk during the holiday season.",https://finance.yahoo.com/m/ade2e52c-152d-3b6f-9fe0-cd6891203f0d/apple-s-latest-pay-feature.html,TheStreet.com,2023-10-27,negative,0.7578883171081543
48,Intel's Turnaround Was Just Dealt a Devastating Blow,"Intel (NASDAQ: INTC) is in the midst of a massive turnaround plan -- one that includes catching up to rivals in CPU technology, inventing new AI-related platforms via its Gaudi accelerators, and building out a massive foundry for third-party chip manufacturing.  In fact, it actually faces three big challenges, all coming at once for its cash-cow PC business -- and that could put its whole turnaround plan in jeopardy.  This week, Reuters reported that both Nvidia (NASDAQ: NVDA) and Advanced Micro Devices (NASDAQ: AMD) were ""quietly"" developing a PC processor based on the Arm Holdings (NASDAQ: ARM) architecture, which would run on the Microsoft (NASDAQ: MSFT) Windows operating system.",https://finance.yahoo.com/m/5fb6f57b-715d-3e39-84f5-26f42d681c33/intel-s-turnaround-was-just.html,Motley Fool,2023-10-26,neutral,0.612090528011322
49,1 Simple Reason Warren Buffett Prefers to Buy Apple Rather Than Tesla Stock,"Apple (NASDAQ: AAPL) and Tesla (NASDAQ: TSLA) are two of the top companies in the world.  CEO Warren Buffett is a big fan of Apple and that's Berkshire's top holding.  At Berkshire Hathaway's 2023 annual meeting, Buffett outlined the simple reason why he doesn't invest in most car companies: The industry is too competitive, and it's difficult to predict where a company such as Tesla will be.",https://finance.yahoo.com/m/7077438c-8e6b-3aba-910a-2b4939411f33/1-simple-reason-warren.html,Motley Fool,2023-10-26,neutral,0.920479953289032
50,The Case to Break Up Google Hinges on Four Taps and a Swipe,"(Bloomberg) -- The core of the US government’s argument that Google is an illegal monopoly is a process that involves, on an iPhone, exactly four taps and a swipe. That’s what it takes to switch search engines. To explain it step by step, prosecutors called to the witness stand on Sept. 26 one of Apple Inc.’s most powerful executives, Eddy Cue.Most Read from BloombergIsrael Latest: Army Says It Strikes Hezbollah Targets in LebanonCanada Plans College Crackdown Amid Foreign Student TroublesIsrael",https://finance.yahoo.com/news/case-break-google-hinges-four-110016090.html,Bloomberg,2023-10-26,neutral,0.8423611521720886
51,3 No-Brainer Stocks I'd Buy Right Now Without Hesitation,"These companies have decades of offering stockholders consistent growth, making them attractive buys at almost any time.",https://finance.yahoo.com/m/4983f386-3ad8-3b7f-99c7-d10918cbd589/3-no-brainer-stocks-i-d-buy.html,Motley Fool,2023-10-26,neutral,0.5479490756988525
52,Big Tech earnings drove a stock market rally. They won't be enough this time.,"Mixed results from Big Tech companies like Microsoft, Alphabet, and Meta won't be enough to pull stocks out of their yield-driven rut.",https://finance.yahoo.com/news/big-tech-earnings-drove-a-stock-market-rally-they-wont-be-enough-this-time-093005507.html,Yahoo Finance,2023-10-26,negative,0.8469590544700623
53,China smartphone shipments continue decline in third quarter as former Huawei mobile brand Honor reclaims top vendor ranking,"Honor, the mobile brand spun off from Huawei Technologies in 2020, emerged as China's biggest smartphone vendor in the three months through September, when the industry's largest market saw a second consecutive quarter of modest declines in spite of the launch of major new 5G handsets. Third-quarter smartphone shipments on the mainland fell 5 per cent year on year to 66.7 million units, according to a report on Thursday by tech market research firm Canalys. That compares to a 1 per cent decline",https://finance.yahoo.com/news/china-smartphone-shipments-continue-decline-093000525.html,South China Morning Post,2023-10-26,negative,0.9762527346611023
54,Apple Makes Up Almost 50% of Warren Buffett's Portfolio: Is the Stock a Buy?,"Warren Buffett is known for holding onto stocks for the long term -- and even the idea of holding on forever isn't too much of an exaggeration.  If Buffett believes in a business, he wants to stay involved in the story through each and every chapter.  All of this suggests Buffett's relationship with top technology and consumer goods giant Apple (NASDAQ: AAPL) could only continue to grow.",https://finance.yahoo.com/m/9f36dbac-0957-3948-b60f-1af59a1662e6/apple-makes-up-almost-50-of.html,Motley Fool,2023-10-26,neutral,0.9030263423919678
55,RPT-NEWSMAKER-Foxconn founder Terry Gou lies low in Taiwan election as China tax probe reverberates,"After mastering making iPhones, Taiwan's Terry Gou, the billionaire founder of major Apple supplier Foxconn, wanted to turn his entrepreneurial skills elsewhere - to be the island's next president.  But three months out from the election, Gou, whose net worth is estimated by Forbes at $6.7 billion, has gone to ground.  He last appeared at a campaign event on Sunday night, the day a Chinese newspaper said authorities had begun a tax probe into Foxconn's operations in China, even though he stepped back from running the world's largest contract manufacturer four years ago.",https://finance.yahoo.com/news/rpt-newsmaker-foxconn-founder-terry-004252197.html,Reuters,2023-10-26,negative,0.5001288056373596
56,Apple Jacks Up the Price of Apple TV+,Sometimes even $2.65 trillion companies will shake you down for a few more streaming bucks. Apple joined its fellow industry players in the...,https://finance.yahoo.com/m/cc82e878-db25-3cb0-b697-19ed74b802c6/apple-jacks-up-the-price-of.html,Motley Fool,2023-10-26,neutral,0.8129067420959473
57,"Why Broadcom, Qualcomm, and Advanced Micro Devices Plunged Today","It was a bad day for semiconductors as Texas Instruments' guidance came in light, and analysts noted weak demand for the new iPhone.",https://finance.yahoo.com/m/78e9db0f-3478-3a95-b4b1-6a1c7d504a6d/why-broadcom-qualcomm-and.html,Motley Fool,2023-10-26,negative,0.9727927446365356
58,Apple Stock Gets Price-Target Cut On Softening iPhone 15 Sales,A Wall Street analyst on Wednesday cut his price target on Apple stock amid reports of lackluster iPhone 15 sales.,https://finance.yahoo.com/m/d50e3cfa-e44d-35e4-b040-6f4275589ed5/apple-stock-gets-price-target.html,Investor's Business Daily,2023-10-26,negative,0.966331422328949
59,Apple Pay Later is now available to all users in the US,"Apple is making Apple Pay Later available to all users in the United States, after initially releasing it to a limited number of users back in March. Apple Pay Later allows users to split the cost of an Apple Pay purchase into four equal payments over six weeks without interest or late fees. The company first announced the feature in June 2022 during its Worldwide Developers Conference (WWDC). The tech giant's website now advertises that you can use Apple Pay Later for purchases between $75 and",https://finance.yahoo.com/news/apple-pay-later-now-available-194503646.html,TechCrunch,2023-10-26,neutral,0.9330628514289856
60,"Apple Surprisingly Supports White House ""Right to Repair"" Law",The White House and consumer electronics giant Apple (AAPL) have become unlikely allies in pushing for a national “right to repair” law that would require manufacturers to support independent repair shops and consumers in fixing broken devices.,https://finance.yahoo.com/m/8a1fa696-e679-3a16-8fb5-5684f6fd0696/apple-surprisingly-supports.html,Investopedia,2023-10-26,positive,0.47902652621269226
61,Apple Hikes Apple TV Plus Price and Other Services,"Apple’s latest round of price increases follows price hikes from Netflix, Discovery and other streamers in the last few months.",https://finance.yahoo.com/news/apple-hikes-apple-tv-other-182337343.html,Kiplinger,2023-10-26,positive,0.8542192578315735
62,Tired of Frayed Charging Cables? This Chic Fix Only Costs $8,"Apple’s new cables will be braided, making them sturdier. But if you’re not buying a new phone, here are some other cures, including a low-budget hack.",https://finance.yahoo.com/m/99002aca-4b9d-325f-b7d4-d3924c78a290/tired-of-frayed-charging.html,The Wall Street Journal,2023-10-26,neutral,0.8772482872009277
63,"Qualcomm Unveils New PC Chip in Challenge to Apple, Intel","(Bloomberg) -- Qualcomm Inc., stepping up its long-running effort to break into the personal computer market, unveiled a new laptop processor designed to outperform rival products from Intel Corp. and Apple Inc.Most Read from BloombergIsrael Latest: Army Says It Strikes Hezbollah Targets in LebanonCanada Plans College Crackdown Amid Foreign Student TroublesIsrael Warns of ‘Long’ War as Invasion of Gaza Strip BeginsGM Hit With More Strikes While Stellantis Reaches Deal With UAWIsrael Enters ‘New",https://finance.yahoo.com/news/qualcomm-unveils-pc-chip-challenge-192535254.html,Bloomberg,2023-10-26,neutral,0.6283175945281982
64,Your streaming bill just went up again — thanks to Apple,Streaming prices have ballooned across the board as profitability becomes top of mind for media companies.,https://finance.yahoo.com/news/your-streaming-bill-just-went-up-again--thanks-to-apple-172046216.html,Yahoo Finance,2023-10-26,positive,0.6958516836166382
65,"Apple raises prices for Arcade gaming subscription service, AppleTV+ streaming","Apple Inc. is raising the prices for its AppleTV+ streaming and Arcade gaming plans as well as its bundled Apple One service that includes streaming, music and other subscriptions.  Arcade will now cost $6.99, up from $4.99.  AppleTV+ is now $9.99, up from $6.99.",https://finance.yahoo.com/news/apple-raise-prices-arcade-gaming-171740616.html,Associated Press Finance,2023-10-26,positive,0.9052441716194153
